Entity,Code,Year,Gas (terawatt-hours)
Qatar,QAT,1981,45.248841000000006
Qatar,QAT,1982,52.91068500000001
Qatar,QAT,1983,54.794745000000006
Qatar,QAT,1984,62.06931
Qatar,QAT,1985,57.14982
Qatar,QAT,1986,60.708600000000004
Qatar,QAT,1987,58.71987000000001
Qatar,QAT,1988,61.33662
Qatar,QAT,1989,64.89540000000001
Qatar,QAT,1990,65.94210000000001
Qatar,QAT,1991,79.86321000000001
Qatar,QAT,1992,132.09354000000002
Qatar,QAT,1993,141.30450000000002
Qatar,QAT,1994,141.30450000000002
Qatar,QAT,1995,141.30450000000002
Qatar,QAT,1996,143.39790000000002
Qatar,QAT,1997,151.7715
Qatar,QAT,1998,154.70226
Qatar,QAT,1999,145.70064000000002
Qatar,QAT,2000,113.67162
Qatar,QAT,2001,109.48482000000003
Qatar,QAT,2002,114.19497000000001
Qatar,QAT,2003,127.80207
Qatar,QAT,2004,158.85985123439633
Qatar,QAT,2005,194.53414405210722
Qatar,QAT,2006,200.53929787820874
Qatar,QAT,2007,246.17161923814632
Qatar,QAT,2008,201.82008762013027
Qatar,QAT,2009,217.97583376312835
Qatar,QAT,2010,312.32561896281044
Qatar,QAT,2011,205.58768367088956
Qatar,QAT,2012,244.87291955331244
Qatar,QAT,2013,396.839604695212
Qatar,QAT,2014,381.35586020068314
Qatar,QAT,2015,459.78541593879834
Qatar,QAT,2016,435.9932690244289
Romania,ROU,1965,159.69153
Romania,ROU,1966,172.17052
Romania,ROU,1967,189.81323000000003
Romania,ROU,1968,200.83847000000003
Romania,ROU,1969,233.21639000000002
Romania,ROU,1970,242.40409000000002
Romania,ROU,1971,259.18618000000004
Romania,ROU,1972,263.10549000000003
Romania,ROU,1973,277.99189000000007
Romania,ROU,1974,286.93536
Romania,ROU,1975,311.74215000000004
Romania,ROU,1976,343.61998
Romania,ROU,1977,363.99574000000007
Romania,ROU,1978,376.27702
Romania,ROU,1979,362.6234
Romania,ROU,1980,376.5794000000001
Romania,ROU,1981,395.69912000000005
Romania,ROU,1982,402.44452
Romania,ROU,1983,400.74654
Romania,ROU,1984,399.2579
Romania,ROU,1985,371.22960000000006
Romania,ROU,1986,377.90522000000004
Romania,ROU,1987,371.10167
Romania,ROU,1988,372.25304000000006
Romania,ROU,1989,370.78766
Romania,ROU,1990,335.39111111111123
Romania,ROU,1991,276.76583333333343
Romania,ROU,1992,246.49527777777786
Romania,ROU,1993,236.97166666666678
Romania,ROU,1994,215.84111111111122
Romania,ROU,1995,223.76250000000007
Romania,ROU,1996,225.83694444444453
Romania,ROU,1997,185.36527777777783
Romania,ROU,1998,174.27138888888896
Romania,ROU,1999,159.69166666666672
Romania,ROU,2000,159.09694444444452
Romania,ROU,2001,153.28111111111116
Romania,ROU,2002,158.5022222222223
Romania,ROU,2003,171.30222222222227
Romania,ROU,2004,162.09111111111116
Romania,ROU,2005,161.92666666666673
Romania,ROU,2006,166.92715600000002
Romania,ROU,2007,148.09628475000002
Romania,ROU,2008,146.3963055
Romania,ROU,2009,122.53113674999999
Romania,ROU,2010,125.46656525000002
Romania,ROU,2011,128.49398375
Romania,ROU,2012,129.9100335
Romania,ROU,2013,118.30882375
Romania,ROU,2014,110.36149999999984
Romania,ROU,2015,104.09274999999984
Romania,ROU,2016,110.84224999999984
Russia,RUS,1985,3667.808103078423
Russia,RUS,1986,3710.3438134780554
Russia,RUS,1987,3924.410139068478
Russia,RUS,1988,4141.330982280087
Russia,RUS,1989,4202.900577958553
Russia,RUS,1990,4266.36566398455
Russia,RUS,1991,4377.195449235196
Russia,RUS,1992,4237.008125429529
Russia,RUS,1993,4224.6874367497285
Russia,RUS,1994,3968.942884871725
Russia,RUS,1995,3836.326240829904
Russia,RUS,1996,3857.7294883327204
Russia,RUS,1997,3557.8358019398274
Russia,RUS,1998,3703.7095967880823
Russia,RUS,1999,3692.3366537556667
Russia,RUS,2000,3771.9089684962396
Russia,RUS,2001,3833.47955688204
Russia,RUS,2002,3879.8943081267203
Russia,RUS,2003,3971.77657079476
Russia,RUS,2004,4075.02571131864
Russia,RUS,2005,4124.28218202728
Russia,RUS,2006,4344.0418205735195
Russia,RUS,2007,4416.97928681516
Russia,RUS,2008,4354.46145860804
Russia,RUS,2009,4078.426302277179
Russia,RUS,2010,4334.900956297782
Russia,RUS,2011,4443.938679369749
Russia,RUS,2012,4356.763251373847
Russia,RUS,2013,4327.704775375214
Russia,RUS,2014,4288.478596879139
Russia,RUS,2015,4215.982543916073
Russia,RUS,2016,4091.03015237591
Saudi Arabia,SAU,1965,6.617470000000001
Saudi Arabia,SAU,1966,7.954920000000001
Saudi Arabia,SAU,1967,9.583120000000001
Saudi Arabia,SAU,1968,11.52533
Saudi Arabia,SAU,1969,13.874590000000001
Saudi Arabia,SAU,1970,16.921650000000003
Saudi Arabia,SAU,1971,14.118820000000001
Saudi Arabia,SAU,1972,16.00288
Saudi Arabia,SAU,1973,18.840600000000002
Saudi Arabia,SAU,1974,23.8415
Saudi Arabia,SAU,1975,28.36557
Saudi Arabia,SAU,1976,30.62179
Saudi Arabia,SAU,1977,43.089150000000004
Saudi Arabia,SAU,1978,59.41767
Saudi Arabia,SAU,1979,72.95499
Saudi Arabia,SAU,1980,101.78576000000001
Saudi Arabia,SAU,1981,118.67252000000002
Saudi Arabia,SAU,1982,125.77845
Saudi Arabia,SAU,1983,122.82443
Saudi Arabia,SAU,1984,190.4994
Saudi Arabia,SAU,1985,196.77960000000004
Saudi Arabia,SAU,1986,263.76840000000004
Saudi Arabia,SAU,1987,280.5156
Saudi Arabia,SAU,1988,304.58970000000005
Saudi Arabia,SAU,1989,311.9166
Saudi Arabia,SAU,1990,350.85384
Saudi Arabia,SAU,1991,368.12439000000006
Saudi Arabia,SAU,1992,400.36275000000006
Saudi Arabia,SAU,1993,419.09868000000006
Saudi Arabia,SAU,1994,447.67359000000005
Saudi Arabia,SAU,1995,449.34831
Saudi Arabia,SAU,1996,464.83947000000006
Saudi Arabia,SAU,1997,474.57378
Saudi Arabia,SAU,1998,490.06494000000004
Saudi Arabia,SAU,1999,483.5754
Saudi Arabia,SAU,2000,521.36127
Saudi Arabia,SAU,2001,561.9732300000001
Saudi Arabia,SAU,2002,593.4789000000001
Saudi Arabia,SAU,2003,628.6480200000001
Saudi Arabia,SAU,2004,687.4725600000002
Saudi Arabia,SAU,2005,745.66908
Saudi Arabia,SAU,2006,768.9162870000001
Saudi Arabia,SAU,2007,778.9541400000002
Saudi Arabia,SAU,2008,841.9654800000001
Saudi Arabia,SAU,2009,821.1361500000002
Saudi Arabia,SAU,2010,917.5372200000002
Saudi Arabia,SAU,2011,965.6854200000001
Saudi Arabia,SAU,2012,1039.68711
Saudi Arabia,SAU,2013,1047.01401
Saudi Arabia,SAU,2014,1071.61146
Saudi Arabia,SAU,2015,1093.27815
Saudi Arabia,SAU,2016,1144.8512837267806
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,11.5137
Singapore,SGP,1993,15.700500000000002
Singapore,SGP,1994,15.700500000000002
Singapore,SGP,1995,15.700500000000002
Singapore,SGP,1996,15.700500000000002
Singapore,SGP,1997,15.700500000000002
Singapore,SGP,1998,15.700500000000002
Singapore,SGP,1999,15.700500000000002
Singapore,SGP,2000,18.2613327969474
Singapore,SGP,2001,47.99009021757031
Singapore,SGP,2002,51.86868206625
Singapore,SGP,2003,56.31456910050001
Singapore,SGP,2004,68.1702678585
Singapore,SGP,2005,68.1554482350525
Singapore,SGP,2006,89.7920984684025
Singapore,SGP,2007,89.7920984684025
Singapore,SGP,2008,96.01278360672511
Singapore,SGP,2009,101.15133984091126
Singapore,SGP,2010,91.84580188575706
Singapore,SGP,2011,91.30666398473701
Singapore,SGP,2012,98.38980000000002
Singapore,SGP,2013,110.34691619008501
Singapore,SGP,2014,114.47062461058636
Singapore,SGP,2015,127.57235730805215
Singapore,SGP,2016,131.13618035470697
Slovakia,SVK,1965,3.36107
Slovakia,SVK,1966,3.7332300000000003
Slovakia,SVK,1967,4.477550000000001
Slovakia,SVK,1968,8.911499999999988
Slovakia,SVK,1969,9.031249999999986
Slovakia,SVK,1970,12.12749999999998
Slovakia,SVK,1971,15.223749999999976
Slovakia,SVK,1972,16.531999999999975
Slovakia,SVK,1973,18.156499999999973
Slovakia,SVK,1974,22.136249999999965
Slovakia,SVK,1975,25.342499999999962
Slovakia,SVK,1976,27.979249999999958
Slovakia,SVK,1977,31.79824999999995
Slovakia,SVK,1978,35.629999999999946
Slovakia,SVK,1979,36.76899999999994
Slovakia,SVK,1980,26.953249999999958
Slovakia,SVK,1981,27.985749999999957
Slovakia,SVK,1982,29.222499999999954
Slovakia,SVK,1983,30.009249999999955
Slovakia,SVK,1984,34.05899999999995
Slovakia,SVK,1985,34.99799999999995
Slovakia,SVK,1986,37.483999999999945
Slovakia,SVK,1987,39.59149999999994
Slovakia,SVK,1988,38.96649999999994
Slovakia,SVK,1989,44.05549999999993
Slovakia,SVK,1990,59.17299999999991
Slovakia,SVK,1991,52.62899999999992
Slovakia,SVK,1992,57.88849999999991
Slovakia,SVK,1993,57.32649999999992
Slovakia,SVK,1994,54.733749999999915
Slovakia,SVK,1995,60.67599999999991
Slovakia,SVK,1996,63.9462499999999
Slovakia,SVK,1997,64.8904999999999
Slovakia,SVK,1998,65.9367499999999
Slovakia,SVK,1999,66.73474999999989
Slovakia,SVK,2000,67.1797499999999
Slovakia,SVK,2001,71.73799999999989
Slovakia,SVK,2002,68.2372499999999
Slovakia,SVK,2003,65.9269999999999
Slovakia,SVK,2004,63.9464999999999
Slovakia,SVK,2005,68.6487499999999
Slovakia,SVK,2006,62.54474999999991
Slovakia,SVK,2007,59.18899999999991
Slovakia,SVK,2008,60.084249999999905
Slovakia,SVK,2009,51.467499999999916
Slovakia,SVK,2010,58.224749999999915
Slovakia,SVK,2011,53.92899999999992
Slovakia,SVK,2012,50.76874999999992
Slovakia,SVK,2013,55.99199999999991
Slovakia,SVK,2014,43.87224999999994
Slovakia,SVK,2015,45.11799999999993
Slovakia,SVK,2016,45.96699999999993
South & Central America,,1965,148.802323696775
South & Central America,,1966,159.057729453875
South & Central America,,1967,171.31979916525
South & Central America,,1968,180.27342369622497
South & Central America,,1969,185.56021232715
South & Central America,,1970,189.71111859999996
South & Central America,,1971,189.94960936999988
South & Central America,,1972,202.98584913499985
South & Central America,,1973,227.84563200999986
South & Central America,,1974,234.03125109499985
South & Central America,,1975,240.84713992999986
South & Central America,,1976,274.75094361499987
South & Central America,,1977,295.1722690249998
South & Central America,,1978,304.28092408499975
South & Central America,,1979,333.31362670999977
South & Central America,,1980,357.9968649849998
South & Central America,,1981,368.73104849999976
South & Central America,,1982,402.93908156999976
South & Central America,,1983,422.8591553049998
South & Central America,,1984,457.12084987999964
South & Central America,,1985,466.89087030499957
South & Central America,,1986,515.2464252099996
South & Central America,,1987,519.5479194899998
South & Central America,,1988,565.4481363799996
South & Central America,,1989,590.4774709599994
South & Central America,,1990,605.5877231059897
South & Central America,,1991,626.8092384106596
South & Central America,,1992,635.4296826888432
South & Central America,,1993,665.4274036721447
South & Central America,,1994,703.250265171924
South & Central America,,1995,772.0310917026922
South & Central America,,1996,843.7143117098905
South & Central America,,1997,889.7563877836059
South & Central America,,1998,943.4707880920306
South & Central America,,1999,943.5060465922404
South & Central America,,2000,1006.7747955476203
South & Central America,,2001,1059.0604831183198
South & Central America,,2002,1073.7126789424096
South & Central America,,2003,1118.264097238032
South & Central America,,2004,1239.4413514619623
South & Central America,,2005,1291.8682210255581
South & Central America,,2006,1417.9942322667848
South & Central America,,2007,1492.7961857457474
South & Central America,,2008,1501.4673574768494
South & Central America,,2009,1430.9059793462375
South & Central America,,2010,1572.6308245736273
South & Central America,,2011,1574.9886597421307
South & Central America,,2012,1670.40356092037
South & Central America,,2013,1728.892453918344
South & Central America,,2014,1767.6284945094555
South & Central America,,2015,1840.4640375064573
South & Central America,,2016,1799.476287175529
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,2.635787923884
South Africa,ZAF,1981,2.5577102061450003
South Africa,ZAF,1982,2.3282003390130006
South Africa,ZAF,1983,2.638155088269
South Africa,ZAF,1984,2.646434642274
South Africa,ZAF,1985,2.498558739867
South Africa,ZAF,1986,2.621590474617
South Africa,ZAF,1987,2.4252098347890003
South Africa,ZAF,1988,2.4465032611020003
South Africa,ZAF,1989,2.493824421564
South Africa,ZAF,1990,2.7375317379630006
South Africa,ZAF,1991,3.0278811577320006
South Africa,ZAF,1992,7.896139829613
South Africa,ZAF,1993,10.784456102745
South Africa,ZAF,1994,11.139509952099
South Africa,ZAF,1995,10.716686087733
South Africa,ZAF,1996,11.039319786231001
South Africa,ZAF,1997,10.320109984323
South Africa,ZAF,1998,11.750763775428
South Africa,ZAF,1999,13.182109937649003
South Africa,ZAF,2000,12.299259350817001
South Africa,ZAF,2001,12.667938209208002
South Africa,ZAF,2002,10.92493125
South Africa,ZAF,2003,10.82370824244
South Africa,ZAF,2004,22.413093842466004
South Africa,ZAF,2005,32.89002711966901
South Africa,ZAF,2006,36.37112003037001
South Africa,ZAF,2007,36.59662013634
South Africa,ZAF,2008,39.143540718144
South Africa,ZAF,2009,35.194027304601
South Africa,ZAF,2010,41.00031710100001
South Africa,ZAF,2011,43.23818487825736
South Africa,ZAF,2012,46.19601554532579
South Africa,ZAF,2013,48.02454590752832
South Africa,ZAF,2014,51.92472241716633
South Africa,ZAF,2015,53.03157392947568
South Africa,ZAF,2016,53.85476496940319
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0.711756
South Korea,KOR,1987,22.022568
South Korea,KOR,1988,28.449306000000004
South Korea,KOR,1989,27.52821
South Korea,KOR,1990,31.641741
South Korea,KOR,1991,36.655434
South Korea,KOR,1992,47.949327
South Korea,KOR,1993,59.902641
South Korea,KOR,1994,79.737606
South Korea,KOR,1995,96.432471
South Korea,KOR,1996,127.40432400000002
South Korea,KOR,1997,154.827864
South Korea,KOR,1998,144.84234600000002
South Korea,KOR,1999,176.358483
South Korea,KOR,2000,198.07750800000002
South Korea,KOR,2001,217.57752900000003
South Korea,KOR,2002,241.777233
South Korea,KOR,2003,253.23859800000002
South Korea,KOR,2004,296.749917
South Korea,KOR,2005,317.725785
South Korea,KOR,2006,334.98586800000004
South Korea,KOR,2007,362.81762100000003
South Korea,KOR,2008,373.368357
South Korea,KOR,2009,354.915036
South Korea,KOR,2010,450.16473600000006
South Korea,KOR,2011,484.454628
South Korea,KOR,2012,525.286395
South Korea,KOR,2013,549.758241
South Korea,KOR,2014,500.03999100000004
South Korea,KOR,2015,456.5084777749761
South Korea,KOR,2016,475.8902286103665
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0.9769200000000001
Spain,ESP,1970,0.7792100000000001
Spain,ESP,1971,4.12865
Spain,ESP,1972,12.141720000000001
Spain,ESP,1973,11.723040000000001
Spain,ESP,1974,14.6538
Spain,ESP,1975,15.119000000000002
Spain,ESP,1976,17.351960000000002
Spain,ESP,1977,16.68905
Spain,ESP,1978,17.0961
Spain,ESP,1979,16.5146
Spain,ESP,1980,21.17823
Spain,ESP,1981,24.178770000000004
Spain,ESP,1982,26.36521
Spain,ESP,1983,28.51676
Spain,ESP,1984,23.387930000000004
Spain,ESP,1985,24.806790000000003
Spain,ESP,1986,29.226190000000003
Spain,ESP,1987,31.2847
Spain,ESP,1988,40.36773
Spain,ESP,1989,51.82328000000001
Spain,ESP,1990,57.79439209511999
Spain,ESP,1991,65.11023601236
Spain,ESP,1992,68.0794153452
Spain,ESP,1993,66.77966515320001
Spain,ESP,1994,73.21792773888001
Spain,ESP,1995,89.79324201432
Spain,ESP,1996,100.48968619056001
Spain,ESP,1997,131.48897822172003
Spain,ESP,1998,134.98705590192003
Spain,ESP,1999,154.5253007112
Spain,ESP,2000,176.96398806432003
Spain,ESP,2001,190.69434913103996
Spain,ESP,2002,218.0343444678
Spain,ESP,2003,248.28727994640002
Spain,ESP,2004,292.69074573648004
Spain,ESP,2005,347.01955390620003
Spain,ESP,2006,363.17369912904
Spain,ESP,2007,369.572719257
Spain,ESP,2008,405.92173308804
Spain,ESP,2009,363.07721767248
Spain,ESP,2010,361.96468149852
Spain,ESP,2011,336.46083325992004
Spain,ESP,2012,332.25614138879996
Spain,ESP,2013,303.28096032971996
Spain,ESP,2014,275.18611007375995
Spain,ESP,2015,285.98728412124007
Spain,ESP,2016,292.607902015735
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,1.0467
Sweden,SWE,1986,2.326
Sweden,SWE,1987,3.326180000000001
Sweden,SWE,1988,4.756670000000001
Sweden,SWE,1989,7.4664600000000005
Sweden,SWE,1990,6.709999999999989
Sweden,SWE,1991,7.1687499999999895
Sweden,SWE,1992,8.091499999999987
Sweden,SWE,1993,8.830749999999986
Sweden,SWE,1994,8.766749999999986
Sweden,SWE,1995,8.775499999999987
Sweden,SWE,1996,9.403249999999986
Sweden,SWE,1997,9.288749999999986
Sweden,SWE,1998,9.206499999999986
Sweden,SWE,1999,9.226249999999986
Sweden,SWE,2000,9.022999999999987
Sweden,SWE,2001,10.179999999999984
Sweden,SWE,2002,10.359749999999984
Sweden,SWE,2003,10.330499999999985
Sweden,SWE,2004,10.285499999999985
Sweden,SWE,2005,9.799749999999985
Sweden,SWE,2006,9.650249999999986
Sweden,SWE,2007,10.293249999999984
Sweden,SWE,2008,9.286249999999987
Sweden,SWE,2009,11.432249999999982
Sweden,SWE,2010,15.462499999999977
Sweden,SWE,2011,12.53674999999998
Sweden,SWE,2012,10.923999999999984
Sweden,SWE,2013,10.824749999999982
Sweden,SWE,2014,9.224499999999987
Sweden,SWE,2015,8.911749999999987
Sweden,SWE,2016,9.832999999999986
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0.002499999999999996
Switzerland,CHE,1970,0.3849999999999994
Switzerland,CHE,1971,0.9299999999999985
Switzerland,CHE,1972,1.1799999999999982
Switzerland,CHE,1973,1.5974999999999975
Switzerland,CHE,1974,3.3649999999999944
Switzerland,CHE,1975,5.419999999999992
Switzerland,CHE,1976,5.657499999999991
Switzerland,CHE,1977,6.459999999999989
Switzerland,CHE,1978,7.08749999999999
Switzerland,CHE,1979,7.949999999999988
Switzerland,CHE,1980,9.069999999999986
Switzerland,CHE,1981,9.784999999999984
Switzerland,CHE,1982,10.334999999999985
Switzerland,CHE,1983,11.362499999999983
Switzerland,CHE,1984,12.67249999999998
Switzerland,CHE,1985,13.26749999999998
Switzerland,CHE,1986,13.587499999999979
Switzerland,CHE,1987,14.567499999999978
Switzerland,CHE,1988,14.669999999999979
Switzerland,CHE,1989,15.954999999999975
Switzerland,CHE,1990,17.077499999999972
Switzerland,CHE,1991,19.169999999999973
Switzerland,CHE,1992,20.14999999999997
Switzerland,CHE,1993,21.13999999999997
Switzerland,CHE,1994,20.852499999999967
Switzerland,CHE,1995,22.979999999999965
Switzerland,CHE,1996,24.87499999999996
Switzerland,CHE,1997,24.01499999999996
Switzerland,CHE,1998,24.71999999999996
Switzerland,CHE,1999,25.61249999999996
Switzerland,CHE,2000,25.46999999999996
Switzerland,CHE,2001,26.50999999999996
Switzerland,CHE,2002,26.019999999999964
Switzerland,CHE,2003,27.50249999999996
Switzerland,CHE,2004,28.37249999999996
Switzerland,CHE,2005,29.127499999999955
Switzerland,CHE,2006,28.32249999999996
Switzerland,CHE,2007,27.577499999999958
Switzerland,CHE,2008,29.382499999999958
Switzerland,CHE,2009,28.202499999999954
Switzerland,CHE,2010,31.502499999999955
Switzerland,CHE,2011,27.942499999999956
Switzerland,CHE,2012,30.629999999999953
Switzerland,CHE,2013,32.25749999999995
Switzerland,CHE,2014,27.942499999999956
Switzerland,CHE,2015,29.854999999999954
Switzerland,CHE,2016,31.364031010906675
Taiwan,TWN,1965,2.3957800000000002
Taiwan,TWN,1966,2.6865300000000003
Taiwan,TWN,1967,3.47737
Taiwan,TWN,1968,4.89623
Taiwan,TWN,1969,6.152270000000001
Taiwan,TWN,1970,5.8389316383150005
Taiwan,TWN,1971,11.737141770420001
Taiwan,TWN,1972,13.663692818595003
Taiwan,TWN,1973,15.768079348140002
Taiwan,TWN,1974,16.5979782612
Taiwan,TWN,1975,16.47942127362
Taiwan,TWN,1976,18.8277076798
Taiwan,TWN,1977,19.8705866433
Taiwan,TWN,1978,19.5731914939
Taiwan,TWN,1979,18.8945716899
Taiwan,TWN,1980,19.5452483255
Taiwan,TWN,1981,16.6551263367
Taiwan,TWN,1982,14.1522168243
Taiwan,TWN,1983,13.2101328611
Taiwan,TWN,1984,13.292964396
Taiwan,TWN,1985,11.9167633523
Taiwan,TWN,1986,10.857916864000002
Taiwan,TWN,1987,10.9826631515
Taiwan,TWN,1988,12.526523205600002
Taiwan,TWN,1989,12.6193344435
Taiwan,TWN,1990,20.2538072385
Taiwan,TWN,1991,29.414176622200003
Taiwan,TWN,1992,29.169005258599
Taiwan,TWN,1993,30.526913506699998
Taiwan,TWN,1994,37.074237375692
Taiwan,TWN,1995,41.433241909953004
Taiwan,TWN,1996,42.278013789199996
Taiwan,TWN,1997,49.603115791200004
Taiwan,TWN,1998,58.7744628482
Taiwan,TWN,1999,59.81434790080001
Taiwan,TWN,2000,64.52376974650001
Taiwan,TWN,2001,69.5006476326
Taiwan,TWN,2002,77.731906667
Taiwan,TWN,2003,80.2298263279
Taiwan,TWN,2004,97.59850142910001
Taiwan,TWN,2005,98.3958796988
Taiwan,TWN,2006,105.544849922553
Taiwan,TWN,2007,111.98124939270001
Taiwan,TWN,2008,121.71632991276401
Taiwan,TWN,2009,118.863781505759
Taiwan,TWN,2010,147.59100527195397
Taiwan,TWN,2011,162.466281517713
Taiwan,TWN,2012,170.525759924374
Taiwan,TWN,2013,171.027998457552
Taiwan,TWN,2014,179.89752935672303
Taiwan,TWN,2015,192.40854410386098
Taiwan,TWN,2016,199.89353092762403
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,2.7563100000000005
Thailand,THA,1982,14.04904
Thailand,THA,1983,16.537860000000002
Thailand,THA,1984,24.690490000000004
Thailand,THA,1985,32.45933
Thailand,THA,1986,34.87252664151252
Thailand,THA,1987,48.350865159397735
Thailand,THA,1988,57.06445421818798
Thailand,THA,1989,55.94580194328544
Thailand,THA,1990,60.65252333048343
Thailand,THA,1991,75.09360031393189
Thailand,THA,1992,81.41338487143734
Thailand,THA,1993,92.20895081283375
Thailand,THA,1994,102.05027734970231
Thailand,THA,1995,105.68728933071895
Thailand,THA,1996,123.13908541819511
Thailand,THA,1997,154.46603825258924
Thailand,THA,1998,164.94919043316662
Thailand,THA,1999,183.24122127886795
Thailand,THA,2000,211.95368709612677
Thailand,THA,2001,245.6052796592416
Thailand,THA,2002,266.8924968422508
Thailand,THA,2003,284.2217892223889
Thailand,THA,2004,297.5503684234087
Thailand,THA,2005,320.5919090325554
Thailand,THA,2006,330.11232274756946
Thailand,THA,2007,351.7204527524331
Thailand,THA,2008,369.4172562545853
Thailand,THA,2009,381.2444323630388
Thailand,THA,2010,432.0556291566537
Thailand,THA,2011,443.1806069809399
Thailand,THA,2012,486.3350289948577
Thailand,THA,2013,488.64325674364795
Thailand,THA,2014,499.4473217460797
Thailand,THA,2015,509.6095611048027
Thailand,THA,2016,505.64255109875586
Trinidad and Tobago,TTO,1965,12.234760000000001
Trinidad and Tobago,TTO,1966,14.351420000000001
Trinidad and Tobago,TTO,1967,15.840060000000003
Trinidad and Tobago,TTO,1968,16.61927
Trinidad and Tobago,TTO,1969,16.712310000000002
Trinidad and Tobago,TTO,1970,19.119720000000004
Trinidad and Tobago,TTO,1971,18.634999999999973
Trinidad and Tobago,TTO,1972,19.260749999999973
Trinidad and Tobago,TTO,1973,18.497999999999973
Trinidad and Tobago,TTO,1974,16.899749999999976
Trinidad and Tobago,TTO,1975,15.359749999999977
Trinidad and Tobago,TTO,1976,17.288249999999973
Trinidad and Tobago,TTO,1977,20.32149999999997
Trinidad and Tobago,TTO,1978,24.260249999999964
Trinidad and Tobago,TTO,1979,25.076499999999964
Trinidad and Tobago,TTO,1980,28.33249999999996
Trinidad and Tobago,TTO,1981,31.209499999999952
Trinidad and Tobago,TTO,1982,37.93124999999994
Trinidad and Tobago,TTO,1983,39.29724999999994
Trinidad and Tobago,TTO,1984,41.17599999999994
Trinidad and Tobago,TTO,1985,42.15199999999994
Trinidad and Tobago,TTO,1986,43.13449999999993
Trinidad and Tobago,TTO,1987,45.69349999999993
Trinidad and Tobago,TTO,1988,52.59424999999992
Trinidad and Tobago,TTO,1989,52.69474999999993
Trinidad and Tobago,TTO,1990,54.63374999999992
Trinidad and Tobago,TTO,1991,59.57488625895
Trinidad and Tobago,TTO,1992,57.56905022533088
Trinidad and Tobago,TTO,1993,64.61355823110001
Trinidad and Tobago,TTO,1994,74.00327164743601
Trinidad and Tobago,TTO,1995,79.445037377358
Trinidad and Tobago,TTO,1996,89.70304735110648
Trinidad and Tobago,TTO,1997,97.34403038101405
Trinidad and Tobago,TTO,1998,97.34403038101405
Trinidad and Tobago,TTO,1999,99.85613439084665
